entry,path,row,col
2973,training_data_singles/entry2973.jpg,35.0,26.0
2974,training_data_singles/entry2974.jpg,30.0,24.0
2975,training_data_singles/entry2975.jpg,25.0,11.0
2976,training_data_singles/entry2976.jpg,8.0,0.0
2977,training_data_singles/entry2977.jpg,20.0,21.0
2978,training_data_singles/entry2978.jpg,36.0,34.0
2979,training_data_singles/entry2979.jpg,35.0,35.0
2980,training_data_singles/entry2980.jpg,45.0,48.0
2981,training_data_singles/entry2981.jpg,48.0,59.0
2982,training_data_singles/entry2982.jpg,35.0,49.0
2983,training_data_singles/entry2983.jpg,36.0,44.0
2984,training_data_singles/entry2984.jpg,38.0,30.0
2985,training_data_singles/entry2985.jpg,38.0,31.0
2986,training_data_singles/entry2986.jpg,29.0,34.0
2987,training_data_singles/entry2987.jpg,22.0,23.0
2988,training_data_singles/entry2988.jpg,41.0,31.0
2989,training_data_singles/entry2989.jpg,42.0,31.0
2990,training_data_singles/entry2990.jpg,26.0,40.0
2991,training_data_singles/entry2991.jpg,23.0,40.0
2992,training_data_singles/entry2992.jpg,21.0,28.0
2993,training_data_singles/entry2993.jpg,24.0,32.0
2994,training_data_singles/entry2994.jpg,49.0,24.0
2995,training_data_singles/entry2995.jpg,55.0,31.0
2996,training_data_singles/entry2996.jpg,40.0,25.0
2997,training_data_singles/entry2997.jpg,39.0,25.0
2998,training_data_singles/entry2998.jpg,25.0,24.0
2999,training_data_singles/entry2999.jpg,24.0,24.0
6000,training_data_singles/entry6000.jpg,34.0,19.0
6001,training_data_singles/entry6001.jpg,33.0,20.0
6002,training_data_singles/entry6002.jpg,30.0,43.0
6003,training_data_singles/entry6003.jpg,29.0,47.0
6004,training_data_singles/entry6004.jpg,27.0,46.0
6005,training_data_singles/entry6005.jpg,29.0,41.0
6006,training_data_singles/entry6006.jpg,34.0,27.0
6007,training_data_singles/entry6007.jpg,34.0,26.0
6008,training_data_singles/entry6008.jpg,32.0,27.0
6009,training_data_singles/entry6009.jpg,32.0,44.0
6010,training_data_singles/entry6010.jpg,33.0,46.0
6011,training_data_singles/entry6011.jpg,31.0,41.0
6012,training_data_singles/entry6012.jpg,31.0,42.0
6013,training_data_singles/entry6013.jpg,32.0,30.0
6014,training_data_singles/entry6014.jpg,32.0,29.0
6015,training_data_singles/entry6015.jpg,31.0,35.0
6016,training_data_singles/entry6016.jpg,32.0,26.0
6017,training_data_singles/entry6017.jpg,29.0,35.0
6018,training_data_singles/entry6018.jpg,35.0,18.0
6019,training_data_singles/entry6019.jpg,33.0,29.0
6020,training_data_singles/entry6020.jpg,34.0,27.0
6021,training_data_singles/entry6021.jpg,31.0,34.0
6022,training_data_singles/entry6022.jpg,32.0,38.0
6023,training_data_singles/entry6023.jpg,32.0,42.0
6024,training_data_singles/entry6024.jpg,32.0,25.0
6025,training_data_singles/entry6025.jpg,32.0,17.0
6026,training_data_singles/entry6026.jpg,37.0,37.0
6027,training_data_singles/entry6027.jpg,26.0,32.0
6028,training_data_singles/entry6028.jpg,27.0,32.0
6029,training_data_singles/entry6029.jpg,27.0,29.0
6030,training_data_singles/entry6030.jpg,24.0,28.0
6031,training_data_singles/entry6031.jpg,32.0,30.0
6032,training_data_singles/entry6032.jpg,33.0,38.0
6033,training_data_singles/entry6033.jpg,33.0,20.0
6034,training_data_singles/entry6034.jpg,31.0,32.0
6035,training_data_singles/entry6035.jpg,32.0,28.0
6036,training_data_singles/entry6036.jpg,32.0,40.0
6037,training_data_singles/entry6037.jpg,33.0,42.0
6038,training_data_singles/entry6038.jpg,32.0,39.0
6039,training_data_singles/entry6039.jpg,32.0,42.0
6040,training_data_singles/entry6040.jpg,33.0,22.0
6041,training_data_singles/entry6041.jpg,32.0,40.0
6042,training_data_singles/entry6042.jpg,33.0,37.0
6043,training_data_singles/entry6043.jpg,31.0,16.0
6044,training_data_singles/entry6044.jpg,32.0,38.0
6045,training_data_singles/entry6045.jpg,33.0,38.0
6046,training_data_singles/entry6046.jpg,30.0,35.0
6047,training_data_singles/entry6047.jpg,30.0,35.0
6048,training_data_singles/entry6048.jpg,31.0,29.0
6049,training_data_singles/entry6049.jpg,31.0,28.0
6050,training_data_singles/entry6050.jpg,32.0,13.0
6051,training_data_singles/entry6051.jpg,28.0,21.0
6052,training_data_singles/entry6052.jpg,26.0,16.0
6053,training_data_singles/entry6053.jpg,35.0,43.0
6054,training_data_singles/entry6054.jpg,37.0,43.0
6055,training_data_singles/entry6055.jpg,34.0,38.0
6056,training_data_singles/entry6056.jpg,31.0,22.0
6057,training_data_singles/entry6057.jpg,31.0,24.0
6058,training_data_singles/entry6058.jpg,32.0,28.0
6059,training_data_singles/entry6059.jpg,33.0,42.0
6060,training_data_singles/entry6060.jpg,33.0,41.0
6061,training_data_singles/entry6061.jpg,36.0,45.0
6062,training_data_singles/entry6062.jpg,35.0,38.0
6063,training_data_singles/entry6063.jpg,33.0,35.0
6064,training_data_singles/entry6064.jpg,30.0,21.0
6065,training_data_singles/entry6065.jpg,31.0,21.0
6066,training_data_singles/entry6066.jpg,32.0,38.0
6067,training_data_singles/entry6067.jpg,34.0,21.0
6068,training_data_singles/entry6068.jpg,32.0,35.0
6069,training_data_singles/entry6069.jpg,32.0,20.0
6070,training_data_singles/entry6070.jpg,33.0,22.0
6071,training_data_singles/entry6071.jpg,31.0,19.0
6072,training_data_singles/entry6072.jpg,32.0,26.0
6073,training_data_singles/entry6073.jpg,19.0,44.0
6074,training_data_singles/entry6074.jpg,21.0,29.0
6075,training_data_singles/entry6075.jpg,25.0,30.0
6076,training_data_singles/entry6076.jpg,47.0,53.0
6077,training_data_singles/entry6077.jpg,35.0,39.0
6078,training_data_singles/entry6078.jpg,41.0,49.0
6079,training_data_singles/entry6079.jpg,35.0,36.0
6080,training_data_singles/entry6080.jpg,31.0,40.0
6081,training_data_singles/entry6081.jpg,30.0,31.0
6082,training_data_singles/entry6082.jpg,30.0,31.0
6083,training_data_singles/entry6083.jpg,32.0,35.0
6084,training_data_singles/entry6084.jpg,32.0,35.0
6085,training_data_singles/entry6085.jpg,32.0,36.0
6086,training_data_singles/entry6086.jpg,33.0,25.0
6087,training_data_singles/entry6087.jpg,33.0,25.0
6088,training_data_singles/entry6088.jpg,25.0,25.0
6089,training_data_singles/entry6089.jpg,24.0,30.0
6090,training_data_singles/entry6090.jpg,36.0,28.0
6091,training_data_singles/entry6091.jpg,33.0,42.0
6092,training_data_singles/entry6092.jpg,29.0,55.0
6093,training_data_singles/entry6093.jpg,32.0,44.0
6094,training_data_singles/entry6094.jpg,35.0,34.0
6095,training_data_singles/entry6095.jpg,35.0,33.0
6096,training_data_singles/entry6096.jpg,32.0,21.0
6097,training_data_singles/entry6097.jpg,30.0,17.0
6098,training_data_singles/entry6098.jpg,32.0,28.0
6099,training_data_singles/entry6099.jpg,34.0,26.0
6100,training_data_singles/entry6100.jpg,33.0,36.0
6101,training_data_singles/entry6101.jpg,31.0,24.0
6102,training_data_singles/entry6102.jpg,28.0,18.0
6103,training_data_singles/entry6103.jpg,31.0,27.0
6104,training_data_singles/entry6104.jpg,32.0,40.0
6105,training_data_singles/entry6105.jpg,35.0,39.0
6106,training_data_singles/entry6106.jpg,31.0,44.0
6107,training_data_singles/entry6107.jpg,33.0,37.0
6108,training_data_singles/entry6108.jpg,33.0,47.0
6109,training_data_singles/entry6109.jpg,31.0,40.0
6110,training_data_singles/entry6110.jpg,32.0,38.0
6111,training_data_singles/entry6111.jpg,38.0,36.0
6112,training_data_singles/entry6112.jpg,33.0,20.0
6113,training_data_singles/entry6113.jpg,24.0,5.0
6114,training_data_singles/entry6114.jpg,29.0,18.0
6115,training_data_singles/entry6115.jpg,34.0,22.0
6116,training_data_singles/entry6116.jpg,35.0,23.0
6117,training_data_singles/entry6117.jpg,32.0,47.0
6118,training_data_singles/entry6118.jpg,34.0,45.0
6119,training_data_singles/entry6119.jpg,32.0,30.0
6120,training_data_singles/entry6120.jpg,32.0,23.0
6121,training_data_singles/entry6121.jpg,32.0,19.0
6122,training_data_singles/entry6122.jpg,32.0,41.0
6123,training_data_singles/entry6123.jpg,34.0,42.0
6124,training_data_singles/entry6124.jpg,38.0,37.0
6125,training_data_singles/entry6125.jpg,25.0,47.0
6126,training_data_singles/entry6126.jpg,30.0,40.0
6127,training_data_singles/entry6127.jpg,28.0,40.0
6128,training_data_singles/entry6128.jpg,33.0,21.0
6129,training_data_singles/entry6129.jpg,32.0,36.0
6130,training_data_singles/entry6130.jpg,11.0,48.0
6131,training_data_singles/entry6131.jpg,34.0,43.0
6132,training_data_singles/entry6132.jpg,35.0,42.0
6133,training_data_singles/entry6133.jpg,41.0,48.0
6134,training_data_singles/entry6134.jpg,32.0,30.0
6135,training_data_singles/entry6135.jpg,32.0,30.0
6136,training_data_singles/entry6136.jpg,35.0,34.0
6137,training_data_singles/entry6137.jpg,38.0,19.0
6138,training_data_singles/entry6138.jpg,35.0,24.0
6139,training_data_singles/entry6139.jpg,32.0,10.0
6140,training_data_singles/entry6140.jpg,31.0,25.0
6141,training_data_singles/entry6141.jpg,32.0,53.0
6142,training_data_singles/entry6142.jpg,30.0,41.0
6143,training_data_singles/entry6143.jpg,31.0,26.0
6144,training_data_singles/entry6144.jpg,16.0,29.0
6145,training_data_singles/entry6145.jpg,34.0,37.0
6146,training_data_singles/entry6146.jpg,34.0,35.0
6147,training_data_singles/entry6147.jpg,32.0,26.0
6148,training_data_singles/entry6148.jpg,26.0,20.0
6149,training_data_singles/entry6149.jpg,26.0,23.0
6150,training_data_singles/entry6150.jpg,32.0,29.0
6151,training_data_singles/entry6151.jpg,38.0,37.0
6152,training_data_singles/entry6152.jpg,32.0,37.0
6153,training_data_singles/entry6153.jpg,41.0,28.0
6154,training_data_singles/entry6154.jpg,43.0,21.0
6155,training_data_singles/entry6155.jpg,41.0,22.0
6156,training_data_singles/entry6156.jpg,40.0,26.0
6157,training_data_singles/entry6157.jpg,37.0,30.0
6158,training_data_singles/entry6158.jpg,26.0,46.0
6159,training_data_singles/entry6159.jpg,20.0,55.0
6160,training_data_singles/entry6160.jpg,16.0,30.0
6161,training_data_singles/entry6161.jpg,26.0,30.0
6162,training_data_singles/entry6162.jpg,26.0,30.0
6163,training_data_singles/entry6163.jpg,32.0,35.0
6164,training_data_singles/entry6164.jpg,32.0,27.0
6165,training_data_singles/entry6165.jpg,20.0,17.0
6166,training_data_singles/entry6166.jpg,27.0,25.0
6167,training_data_singles/entry6167.jpg,33.0,25.0
6168,training_data_singles/entry6168.jpg,32.0,27.0
6169,training_data_singles/entry6169.jpg,29.0,24.0
6170,training_data_singles/entry6170.jpg,33.0,56.0
6171,training_data_singles/entry6171.jpg,38.0,19.0
6172,training_data_singles/entry6172.jpg,40.0,15.0
6173,training_data_singles/entry6173.jpg,34.0,29.0
6174,training_data_singles/entry6174.jpg,33.0,16.0
6175,training_data_singles/entry6175.jpg,32.0,25.0
6176,training_data_singles/entry6176.jpg,31.0,45.0
6177,training_data_singles/entry6177.jpg,30.0,48.0
6178,training_data_singles/entry6178.jpg,32.0,44.0
6179,training_data_singles/entry6179.jpg,40.0,28.0
6180,training_data_singles/entry6180.jpg,40.0,28.0
6181,training_data_singles/entry6181.jpg,40.0,22.0
6182,training_data_singles/entry6182.jpg,32.0,35.0
6183,training_data_singles/entry6183.jpg,31.0,36.0
6184,training_data_singles/entry6184.jpg,33.0,52.0
6185,training_data_singles/entry6185.jpg,32.0,35.0
6186,training_data_singles/entry6186.jpg,42.0,42.0
6187,training_data_singles/entry6187.jpg,32.0,36.0
6188,training_data_singles/entry6188.jpg,44.0,41.0
6189,training_data_singles/entry6189.jpg,33.0,37.0
6190,training_data_singles/entry6190.jpg,35.0,30.0
6191,training_data_singles/entry6191.jpg,24.0,5.0
6192,training_data_singles/entry6192.jpg,29.0,24.0
6193,training_data_singles/entry6193.jpg,49.0,37.0
6194,training_data_singles/entry6194.jpg,46.0,35.0
6195,training_data_singles/entry6195.jpg,18.0,30.0
6196,training_data_singles/entry6196.jpg,31.0,21.0
6197,training_data_singles/entry6197.jpg,32.0,24.0
6198,training_data_singles/entry6198.jpg,37.0,24.0
6199,training_data_singles/entry6199.jpg,35.0,25.0
6200,training_data_singles/entry6200.jpg,29.0,56.0
6201,training_data_singles/entry6201.jpg,26.0,47.0
6202,training_data_singles/entry6202.jpg,28.0,40.0
6203,training_data_singles/entry6203.jpg,53.0,24.0
6204,training_data_singles/entry6204.jpg,43.0,54.0
6205,training_data_singles/entry6205.jpg,32.0,13.0
6206,training_data_singles/entry6206.jpg,33.0,20.0
6207,training_data_singles/entry6207.jpg,29.0,34.0
6208,training_data_singles/entry6208.jpg,27.0,34.0
6209,training_data_singles/entry6209.jpg,44.0,56.0
6210,training_data_singles/entry6210.jpg,33.0,37.0
6211,training_data_singles/entry6211.jpg,34.0,40.0
6212,training_data_singles/entry6212.jpg,36.0,43.0
6213,training_data_singles/entry6213.jpg,28.0,21.0
6214,training_data_singles/entry6214.jpg,26.0,25.0
6215,training_data_singles/entry6215.jpg,38.0,52.0
6216,training_data_singles/entry6216.jpg,38.0,40.0
6217,training_data_singles/entry6217.jpg,34.0,35.0
6218,training_data_singles/entry6218.jpg,35.0,33.0
6219,training_data_singles/entry6219.jpg,32.0,37.0
6220,training_data_singles/entry6220.jpg,25.0,41.0
6221,training_data_singles/entry6221.jpg,32.0,35.0
6222,training_data_singles/entry6222.jpg,31.0,25.0
6223,training_data_singles/entry6223.jpg,31.0,25.0
6224,training_data_singles/entry6224.jpg,33.0,26.0
6225,training_data_singles/entry6225.jpg,34.0,36.0
6226,training_data_singles/entry6226.jpg,44.0,29.0
6227,training_data_singles/entry6227.jpg,18.0,21.0
6228,training_data_singles/entry6228.jpg,39.0,37.0
6229,training_data_singles/entry6229.jpg,33.0,30.0
6230,training_data_singles/entry6230.jpg,24.0,38.0
6231,training_data_singles/entry6231.jpg,33.0,28.0
6232,training_data_singles/entry6232.jpg,33.0,38.0
6233,training_data_singles/entry6233.jpg,31.0,25.0
6234,training_data_singles/entry6234.jpg,29.0,23.0
6235,training_data_singles/entry6235.jpg,34.0,37.0
6236,training_data_singles/entry6236.jpg,30.0,36.0
6237,training_data_singles/entry6237.jpg,26.0,52.0
6238,training_data_singles/entry6238.jpg,19.0,45.0
6239,training_data_singles/entry6239.jpg,31.0,37.0
6240,training_data_singles/entry6240.jpg,16.0,38.0
6241,training_data_singles/entry6241.jpg,21.0,37.0
6242,training_data_singles/entry6242.jpg,39.0,33.0
6243,training_data_singles/entry6243.jpg,38.0,34.0
6244,training_data_singles/entry6244.jpg,34.0,34.0
6245,training_data_singles/entry6245.jpg,17.0,56.0
6246,training_data_singles/entry6246.jpg,27.0,17.0
6247,training_data_singles/entry6247.jpg,26.0,11.0
6248,training_data_singles/entry6248.jpg,35.0,14.0
6249,training_data_singles/entry6249.jpg,32.0,28.0
6250,training_data_singles/entry6250.jpg,31.0,18.0
6251,training_data_singles/entry6251.jpg,29.0,9.0
6252,training_data_singles/entry6252.jpg,37.0,46.0
6253,training_data_singles/entry6253.jpg,37.0,39.0
6254,training_data_singles/entry6254.jpg,27.0,25.0
6255,training_data_singles/entry6255.jpg,27.0,25.0
6256,training_data_singles/entry6256.jpg,39.0,33.0
6257,training_data_singles/entry6257.jpg,34.0,1.0
6258,training_data_singles/entry6258.jpg,34.0,51.0
6259,training_data_singles/entry6259.jpg,36.0,46.0
6260,training_data_singles/entry6260.jpg,34.0,34.0
6261,training_data_singles/entry6261.jpg,40.0,45.0
6262,training_data_singles/entry6262.jpg,33.0,36.0
6263,training_data_singles/entry6263.jpg,35.0,35.0
6264,training_data_singles/entry6264.jpg,35.0,33.0
6265,training_data_singles/entry6265.jpg,33.0,28.0
6266,training_data_singles/entry6266.jpg,37.0,23.0
6267,training_data_singles/entry6267.jpg,37.0,23.0
6268,training_data_singles/entry6268.jpg,31.0,19.0
6269,training_data_singles/entry6269.jpg,31.0,26.0
6270,training_data_singles/entry6270.jpg,30.0,51.0
6271,training_data_singles/entry6271.jpg,30.0,43.0
6272,training_data_singles/entry6272.jpg,30.0,36.0
6273,training_data_singles/entry6273.jpg,13.0,64.0
6274,training_data_singles/entry6274.jpg,24.0,14.0
6275,training_data_singles/entry6275.jpg,33.0,12.0
6276,training_data_singles/entry6276.jpg,32.0,13.0
6277,training_data_singles/entry6277.jpg,30.0,8.0
6278,training_data_singles/entry6278.jpg,32.0,35.0
6279,training_data_singles/entry6279.jpg,35.0,33.0
6280,training_data_singles/entry6280.jpg,32.0,29.0
6281,training_data_singles/entry6281.jpg,34.0,19.0
6282,training_data_singles/entry6282.jpg,33.0,36.0
6283,training_data_singles/entry6283.jpg,35.0,35.0
6284,training_data_singles/entry6284.jpg,30.0,37.0
6285,training_data_singles/entry6285.jpg,30.0,43.0
6286,training_data_singles/entry6286.jpg,29.0,43.0
6287,training_data_singles/entry6287.jpg,26.0,26.0
6288,training_data_singles/entry6288.jpg,28.0,44.0
6289,training_data_singles/entry6289.jpg,29.0,43.0
6290,training_data_singles/entry6290.jpg,31.0,37.0
6291,training_data_singles/entry6291.jpg,40.0,18.0
6292,training_data_singles/entry6292.jpg,33.0,29.0
6293,training_data_singles/entry6293.jpg,31.0,29.0
6294,training_data_singles/entry6294.jpg,31.0,29.0
6295,training_data_singles/entry6295.jpg,29.0,20.0
6296,training_data_singles/entry6296.jpg,27.0,16.0
6297,training_data_singles/entry6297.jpg,34.0,3.0
6298,training_data_singles/entry6298.jpg,33.0,25.0
6299,training_data_singles/entry6299.jpg,29.0,36.0
6300,training_data_singles/entry6300.jpg,29.0,37.0
6301,training_data_singles/entry6301.jpg,31.0,45.0
6302,training_data_singles/entry6302.jpg,28.0,41.0
6303,training_data_singles/entry6303.jpg,34.0,27.0
6304,training_data_singles/entry6304.jpg,37.0,19.0
6305,training_data_singles/entry6305.jpg,37.0,19.0
6306,training_data_singles/entry6306.jpg,27.0,40.0
6307,training_data_singles/entry6307.jpg,28.0,41.0
6308,training_data_singles/entry6308.jpg,34.0,24.0
6309,training_data_singles/entry6309.jpg,32.0,30.0
6310,training_data_singles/entry6310.jpg,32.0,35.0
6311,training_data_singles/entry6311.jpg,29.0,25.0
6312,training_data_singles/entry6312.jpg,27.0,23.0
6313,training_data_singles/entry6313.jpg,32.0,42.0
6314,training_data_singles/entry6314.jpg,32.0,39.0
6315,training_data_singles/entry6315.jpg,34.0,26.0
6316,training_data_singles/entry6316.jpg,26.0,32.0
6317,training_data_singles/entry6317.jpg,27.0,33.0
6318,training_data_singles/entry6318.jpg,28.0,32.0
6319,training_data_singles/entry6319.jpg,27.0,32.0
6320,training_data_singles/entry6320.jpg,35.0,24.0
6321,training_data_singles/entry6321.jpg,32.0,48.0
6322,training_data_singles/entry6322.jpg,36.0,54.0
6323,training_data_singles/entry6323.jpg,33.0,38.0
6324,training_data_singles/entry6324.jpg,47.0,34.0
6325,training_data_singles/entry6325.jpg,41.0,33.0
6326,training_data_singles/entry6326.jpg,20.0,23.0
6327,training_data_singles/entry6327.jpg,11.0,27.0
6328,training_data_singles/entry6328.jpg,23.0,33.0
6329,training_data_singles/entry6329.jpg,31.0,38.0
6330,training_data_singles/entry6330.jpg,28.0,40.0
6331,training_data_singles/entry6331.jpg,25.0,60.0
6332,training_data_singles/entry6332.jpg,35.0,23.0
6333,training_data_singles/entry6333.jpg,25.0,43.0
6334,training_data_singles/entry6334.jpg,39.0,24.0
6335,training_data_singles/entry6335.jpg,39.0,26.0
6336,training_data_singles/entry6336.jpg,42.0,38.0
6337,training_data_singles/entry6337.jpg,57.0,58.0
6338,training_data_singles/entry6338.jpg,32.0,19.0
6339,training_data_singles/entry6339.jpg,32.0,21.0
6340,training_data_singles/entry6340.jpg,41.0,32.0
6341,training_data_singles/entry6341.jpg,31.0,49.0
6342,training_data_singles/entry6342.jpg,30.0,40.0
6343,training_data_singles/entry6343.jpg,35.0,11.0
6344,training_data_singles/entry6344.jpg,38.0,2.0
6345,training_data_singles/entry6345.jpg,27.0,36.0
6346,training_data_singles/entry6346.jpg,24.0,34.0
6347,training_data_singles/entry6347.jpg,31.0,38.0
6348,training_data_singles/entry6348.jpg,32.0,30.0
6349,training_data_singles/entry6349.jpg,21.0,57.0
6350,training_data_singles/entry6350.jpg,20.0,26.0
6351,training_data_singles/entry6351.jpg,17.0,32.0
6352,training_data_singles/entry6352.jpg,39.0,35.0
6353,training_data_singles/entry6353.jpg,39.0,36.0
6354,training_data_singles/entry6354.jpg,35.0,33.0
6355,training_data_singles/entry6355.jpg,38.0,38.0
6356,training_data_singles/entry6356.jpg,36.0,34.0
6357,training_data_singles/entry6357.jpg,36.0,34.0
6358,training_data_singles/entry6358.jpg,34.0,20.0
6359,training_data_singles/entry6359.jpg,33.0,21.0
6360,training_data_singles/entry6360.jpg,31.0,36.0
6361,training_data_singles/entry6361.jpg,25.0,63.0
6362,training_data_singles/entry6362.jpg,29.0,38.0
6363,training_data_singles/entry6363.jpg,28.0,16.0
6364,training_data_singles/entry6364.jpg,33.0,27.0
6365,training_data_singles/entry6365.jpg,34.0,27.0
6366,training_data_singles/entry6366.jpg,36.0,31.0
6367,training_data_singles/entry6367.jpg,36.0,31.0
6368,training_data_singles/entry6368.jpg,35.0,23.0
6369,training_data_singles/entry6369.jpg,38.0,8.0
6370,training_data_singles/entry6370.jpg,46.0,13.0
6371,training_data_singles/entry6371.jpg,26.0,33.0
6372,training_data_singles/entry6372.jpg,22.0,33.0
6373,training_data_singles/entry6373.jpg,30.0,39.0
6374,training_data_singles/entry6374.jpg,34.0,31.0
6375,training_data_singles/entry6375.jpg,27.0,44.0
6376,training_data_singles/entry6376.jpg,20.0,44.0
6377,training_data_singles/entry6377.jpg,19.0,43.0
6378,training_data_singles/entry6378.jpg,27.0,35.0
6379,training_data_singles/entry6379.jpg,34.0,13.0
6380,training_data_singles/entry6380.jpg,34.0,13.0
6381,training_data_singles/entry6381.jpg,30.0,40.0
6382,training_data_singles/entry6382.jpg,28.0,51.0
6383,training_data_singles/entry6383.jpg,30.0,40.0
6384,training_data_singles/entry6384.jpg,41.0,33.0
6385,training_data_singles/entry6385.jpg,34.0,45.0
6386,training_data_singles/entry6386.jpg,36.0,46.0
6387,training_data_singles/entry6387.jpg,34.0,43.0
6388,training_data_singles/entry6388.jpg,33.0,39.0
6389,training_data_singles/entry6389.jpg,24.0,22.0
6390,training_data_singles/entry6390.jpg,11.0,29.0
6391,training_data_singles/entry6391.jpg,36.0,12.0
6392,training_data_singles/entry6392.jpg,37.0,14.0
6393,training_data_singles/entry6393.jpg,38.0,19.0
6394,training_data_singles/entry6394.jpg,28.0,30.0
6395,training_data_singles/entry6395.jpg,26.0,30.0
6396,training_data_singles/entry6396.jpg,31.0,35.0
6397,training_data_singles/entry6397.jpg,31.0,36.0
6398,training_data_singles/entry6398.jpg,42.0,25.0
6399,training_data_singles/entry6399.jpg,28.0,49.0
6400,training_data_singles/entry6400.jpg,29.0,48.0
6401,training_data_singles/entry6401.jpg,35.0,21.0
6402,training_data_singles/entry6402.jpg,34.0,24.0
6403,training_data_singles/entry6403.jpg,33.0,28.0
6404,training_data_singles/entry6404.jpg,29.0,44.0
6405,training_data_singles/entry6405.jpg,25.0,41.0
6406,training_data_singles/entry6406.jpg,37.0,36.0
6407,training_data_singles/entry6407.jpg,38.0,34.0
6408,training_data_singles/entry6408.jpg,36.0,50.0
6409,training_data_singles/entry6409.jpg,34.0,38.0
6410,training_data_singles/entry6410.jpg,28.0,32.0
6411,training_data_singles/entry6411.jpg,39.0,34.0
6412,training_data_singles/entry6412.jpg,35.0,33.0
6413,training_data_singles/entry6413.jpg,15.0,29.0
6414,training_data_singles/entry6414.jpg,12.0,34.0
6415,training_data_singles/entry6415.jpg,31.0,41.0
6416,training_data_singles/entry6416.jpg,33.0,25.0
6417,training_data_singles/entry6417.jpg,36.0,23.0
6418,training_data_singles/entry6418.jpg,38.0,44.0
6419,training_data_singles/entry6419.jpg,34.0,36.0
6420,training_data_singles/entry6420.jpg,21.0,13.0
6421,training_data_singles/entry6421.jpg,42.0,30.0
6422,training_data_singles/entry6422.jpg,36.0,32.0
6423,training_data_singles/entry6423.jpg,35.0,32.0
6424,training_data_singles/entry6424.jpg,15.0,0.0
6425,training_data_singles/entry6425.jpg,27.0,25.0
6426,training_data_singles/entry6426.jpg,27.0,25.0
6427,training_data_singles/entry6427.jpg,35.0,63.0
6428,training_data_singles/entry6428.jpg,33.0,38.0
6429,training_data_singles/entry6429.jpg,38.0,33.0
6430,training_data_singles/entry6430.jpg,38.0,33.0
6431,training_data_singles/entry6431.jpg,30.0,26.0
6432,training_data_singles/entry6432.jpg,31.0,27.0
6433,training_data_singles/entry6433.jpg,33.0,44.0
6434,training_data_singles/entry6434.jpg,33.0,43.0
6435,training_data_singles/entry6435.jpg,49.0,26.0
6436,training_data_singles/entry6436.jpg,39.0,29.0
6437,training_data_singles/entry6437.jpg,38.0,33.0
6438,training_data_singles/entry6438.jpg,6.0,15.0
6439,training_data_singles/entry6439.jpg,27.0,31.0
6440,training_data_singles/entry6440.jpg,32.0,26.0
6441,training_data_singles/entry6441.jpg,42.0,28.0
6442,training_data_singles/entry6442.jpg,46.0,30.0
6443,training_data_singles/entry6443.jpg,37.0,31.0
6444,training_data_singles/entry6444.jpg,40.0,33.0
6445,training_data_singles/entry6445.jpg,39.0,33.0
6446,training_data_singles/entry6446.jpg,11.0,29.0
6447,training_data_singles/entry6447.jpg,40.0,33.0
6448,training_data_singles/entry6448.jpg,38.0,32.0
6449,training_data_singles/entry6449.jpg,40.0,30.0
6450,training_data_singles/entry6450.jpg,41.0,31.0
6451,training_data_singles/entry6451.jpg,10.0,30.0
6452,training_data_singles/entry6452.jpg,27.0,51.0
6453,training_data_singles/entry6453.jpg,39.0,18.0
6454,training_data_singles/entry6454.jpg,33.0,28.0
6455,training_data_singles/entry6455.jpg,32.0,53.0
6456,training_data_singles/entry6456.jpg,34.0,64.0
6457,training_data_singles/entry6457.jpg,30.0,61.0
6458,training_data_singles/entry6458.jpg,35.0,38.0
6459,training_data_singles/entry6459.jpg,34.0,39.0
6460,training_data_singles/entry6460.jpg,33.0,39.0
6461,training_data_singles/entry6461.jpg,28.0,26.0
6462,training_data_singles/entry6462.jpg,26.0,31.0
6463,training_data_singles/entry6463.jpg,40.0,38.0
6464,training_data_singles/entry6464.jpg,39.0,33.0
6465,training_data_singles/entry6465.jpg,36.0,18.0
6466,training_data_singles/entry6466.jpg,42.0,6.0
6467,training_data_singles/entry6467.jpg,35.0,13.0
6468,training_data_singles/entry6468.jpg,26.0,23.0
6469,training_data_singles/entry6469.jpg,23.0,34.0
6470,training_data_singles/entry6470.jpg,22.0,34.0
6471,training_data_singles/entry6471.jpg,50.0,30.0
6472,training_data_singles/entry6472.jpg,19.0,43.0
6473,training_data_singles/entry6473.jpg,15.0,42.0
6474,training_data_singles/entry6474.jpg,23.0,32.0
6475,training_data_singles/entry6475.jpg,9.0,51.0
6476,training_data_singles/entry6476.jpg,24.0,37.0
6477,training_data_singles/entry6477.jpg,43.0,38.0
6478,training_data_singles/entry6478.jpg,39.0,26.0
6479,training_data_singles/entry6479.jpg,38.0,26.0
6480,training_data_singles/entry6480.jpg,32.0,44.0
6481,training_data_singles/entry6481.jpg,31.0,38.0
6482,training_data_singles/entry6482.jpg,24.0,27.0
6483,training_data_singles/entry6483.jpg,24.0,31.0
6484,training_data_singles/entry6484.jpg,33.0,27.0
6485,training_data_singles/entry6485.jpg,35.0,22.0
6486,training_data_singles/entry6486.jpg,33.0,19.0
6487,training_data_singles/entry6487.jpg,45.0,39.0
6488,training_data_singles/entry6488.jpg,36.0,21.0
6489,training_data_singles/entry6489.jpg,36.0,23.0
6490,training_data_singles/entry6490.jpg,33.0,27.0
